Row ID,Order ID,Order Date,On Truck Scan Date,Ship Mode
6870,US-2019-126452,21/8/2019,30/08/2019,Standard Processing
6871,US-2019-126452,21/8/2019,30/08/2019,Standard Processing
655,CA-2019-137239,22/8/2019,30/08/2019,Standard Processing
656,CA-2019-137239,22/8/2019,30/08/2019,Standard Processing
657,CA-2019-137239,22/8/2019,30/08/2019,Standard Processing
9617,CA-2019-140256,22/8/2019,30/08/2019,Standard Processing
7988,US-2019-117793,23/8/2019,30/08/2019,Standard Processing
7989,US-2019-117793,23/8/2019,30/08/2019,Standard Processing
7990,US-2019-117793,23/8/2019,30/08/2019,Standard Processing
7991,US-2019-117793,23/8/2019,30/08/2019,Standard Processing
4070,CA-2019-145303,28/8/2019,03/09/2019,Express
4071,CA-2019-145303,28/8/2019,03/09/2019,Express
4072,CA-2019-145303,28/8/2019,03/09/2019,Express
327,US-2019-141544,30/8/2019,03/09/2019,Express
328,US-2019-141544,30/8/2019,03/09/2019,Express
329,US-2019-141544,30/8/2019,03/09/2019,Express
330,US-2019-141544,30/8/2019,03/09/2019,Express
331,US-2019-141544,30/8/2019,03/09/2019,Express
3416,CA-2019-116540,2/9/2019,03/09/2019,Express
3417,CA-2019-116540,2/9/2019,03/09/2019,Express
3017,US-2019-160528,23/8/2019,03/09/2019,Standard Processing
3018,US-2019-160528,23/8/2019,03/09/2019,Standard Processing
3019,US-2019-160528,23/8/2019,03/09/2019,Standard Processing
3113,CA-2019-150350,23/8/2019,03/09/2019,Standard Processing
3114,CA-2019-150350,23/8/2019,03/09/2019,Standard Processing
3115,CA-2019-150350,23/8/2019,03/09/2019,Standard Processing
3116,CA-2019-150350,23/8/2019,03/09/2019,Standard Processing
3117,CA-2019-150350,23/8/2019,03/09/2019,Standard Processing
3118,CA-2019-150350,23/8/2019,03/09/2019,Standard Processing
6695,US-2019-163538,26/8/2019,03/09/2019,Standard Processing
8357,CA-2019-163174,26/8/2019,03/09/2019,Standard Processing
350,CA-2019-129714,1/9/2019,04/09/2019,Express
351,CA-2019-129714,1/9/2019,04/09/2019,Express
352,CA-2019-129714,1/9/2019,04/09/2019,Express
353,CA-2019-129714,1/9/2019,04/09/2019,Express
354,CA-2019-129714,1/9/2019,04/09/2019,Express
5429,CA-2019-113096,2/9/2019,04/09/2019,Express
6937,CA-2019-129847,2/9/2019,04/09/2019,Express
9929,CA-2019-129630,4/9/2019,04/09/2019,Express
9930,CA-2019-129630,4/9/2019,04/09/2019,Express
3342,CA-2019-145982,27/8/2019,04/09/2019,Standard Processing
3343,CA-2019-145982,27/8/2019,04/09/2019,Standard Processing
3344,CA-2019-145982,27/8/2019,04/09/2019,Standard Processing
3345,CA-2019-145982,27/8/2019,04/09/2019,Standard Processing
3346,CA-2019-145982,27/8/2019,04/09/2019,Standard Processing
3347,CA-2019-145982,27/8/2019,04/09/2019,Standard Processing
3932,CA-2019-132094,26/8/2019,04/09/2019,Standard Processing
3933,CA-2019-132094,26/8/2019,04/09/2019,Standard Processing
5447,US-2019-127425,26/8/2019,04/09/2019,Standard Processing
5448,US-2019-127425,26/8/2019,04/09/2019,Standard Processing
7703,CA-2019-114601,26/8/2019,04/09/2019,Standard Processing
7704,CA-2019-114601,26/8/2019,04/09/2019,Standard Processing
7705,CA-2019-114601,26/8/2019,04/09/2019,Standard Processing
7706,CA-2019-114601,26/8/2019,04/09/2019,Standard Processing
7707,CA-2019-114601,26/8/2019,04/09/2019,Standard Processing
9311,US-2019-102141,26/8/2019,04/09/2019,Standard Processing
743,US-2019-146710,27/8/2019,04/09/2019,Standard Processing
744,US-2019-146710,27/8/2019,04/09/2019,Standard Processing
745,US-2019-146710,27/8/2019,04/09/2019,Standard Processing
746,US-2019-146710,27/8/2019,04/09/2019,Standard Processing
7252,CA-2019-116764,27/8/2019,04/09/2019,Standard Processing
2692,US-2019-144211,28/8/2019,04/09/2019,Standard Processing
2693,US-2019-144211,28/8/2019,04/09/2019,Standard Processing
100,CA-2019-158568,29/8/2019,04/09/2019,Standard Processing
101,CA-2019-158568,29/8/2019,04/09/2019,Standard Processing
102,CA-2019-158568,29/8/2019,04/09/2019,Standard Processing
1176,CA-2019-161207,29/8/2019,04/09/2019,Standard Processing
4684,CA-2019-159912,29/8/2019,04/09/2019,Standard Processing
4685,CA-2019-159912,29/8/2019,04/09/2019,Standard Processing
4686,CA-2019-159912,29/8/2019,04/09/2019,Standard Processing
4687,CA-2019-159912,29/8/2019,04/09/2019,Standard Processing
5774,CA-2019-117408,31/8/2019,04/09/2019,Standard Processing
963,CA-2019-120859,1/9/2019,06/09/2019,Express
870,CA-2019-158099,3/9/2019,06/09/2019,Express
871,CA-2019-158099,3/9/2019,06/09/2019,Express
2283,CA-2019-132143,3/9/2019,06/09/2019,Express
5354,US-2019-101616,3/9/2019,06/09/2019,Express
1281,CA-2019-160815,5/9/2019,06/09/2019,Express
4945,CA-2019-151372,5/9/2019,06/09/2019,Express
4946,CA-2019-151372,5/9/2019,06/09/2019,Express
4947,CA-2019-151372,5/9/2019,06/09/2019,Express
7482,CA-2019-124583,1/9/2019,06/09/2019,Standard Processing
9069,CA-2019-106278,2/9/2019,06/09/2019,Standard Processing
9070,CA-2019-106278,2/9/2019,06/09/2019,Standard Processing
1242,CA-2019-128727,29/8/2019,06/09/2019,Standard Processing
7550,CA-2019-136595,5/9/2019,09/09/2019,Express
9142,CA-2019-139409,5/9/2019,09/09/2019,Express
4514,CA-2019-145240,6/9/2019,09/09/2019,Express
6834,CA-2019-153101,8/9/2019,09/09/2019,Express
6337,CA-2019-165995,30/8/2019,09/09/2019,Standard Processing
6338,CA-2019-165995,30/8/2019,09/09/2019,Standard Processing
2143,CA-2019-155481,1/9/2019,09/09/2019,Standard Processing
2144,CA-2019-155481,1/9/2019,09/09/2019,Standard Processing
2145,CA-2019-155481,1/9/2019,09/09/2019,Standard Processing
6983,CA-2019-116526,1/9/2019,09/09/2019,Standard Processing
6984,CA-2019-116526,1/9/2019,09/09/2019,Standard Processing
6985,CA-2019-116526,1/9/2019,09/09/2019,Standard Processing
6986,CA-2019-116526,1/9/2019,09/09/2019,Standard Processing
6987,CA-2019-116526,1/9/2019,09/09/2019,Standard Processing
6988,CA-2019-116526,1/9/2019,09/09/2019,Standard Processing
1408,CA-2019-130407,2/9/2019,09/09/2019,Standard Processing
1409,CA-2019-130407,2/9/2019,09/09/2019,Standard Processing
7078,CA-2019-106950,2/9/2019,09/09/2019,Standard Processing
7079,CA-2019-106950,2/9/2019,09/09/2019,Standard Processing
7080,CA-2019-106950,2/9/2019,09/09/2019,Standard Processing
7081,CA-2019-106950,2/9/2019,09/09/2019,Standard Processing
7082,CA-2019-106950,2/9/2019,09/09/2019,Standard Processing
7083,CA-2019-106950,2/9/2019,09/09/2019,Standard Processing
9233,CA-2019-126732,2/9/2019,09/09/2019,Standard Processing
9234,CA-2019-126732,2/9/2019,09/09/2019,Standard Processing
9235,CA-2019-126732,2/9/2019,09/09/2019,Standard Processing
9236,CA-2019-126732,2/9/2019,09/09/2019,Standard Processing
9237,CA-2019-126732,2/9/2019,09/09/2019,Standard Processing
9238,CA-2019-126732,2/9/2019,09/09/2019,Standard Processing
3005,CA-2019-131499,8/9/2019,11/09/2019,Express
992,CA-2019-110023,9/9/2019,11/09/2019,Express
8679,CA-2019-112739,2/9/2019,11/09/2019,Standard Processing
8680,CA-2019-112739,2/9/2019,11/09/2019,Standard Processing
6779,US-2019-147711,3/9/2019,11/09/2019,Standard Processing
6780,US-2019-147711,3/9/2019,11/09/2019,Standard Processing
6781,US-2019-147711,3/9/2019,11/09/2019,Standard Processing
6782,US-2019-147711,3/9/2019,11/09/2019,Standard Processing
5807,CA-2019-149783,4/9/2019,11/09/2019,Standard Processing
5808,CA-2019-149783,4/9/2019,11/09/2019,Standard Processing
5809,CA-2019-149783,4/9/2019,11/09/2019,Standard Processing
141,CA-2019-110366,5/9/2019,11/09/2019,Standard Processing
441,CA-2019-115756,5/9/2019,11/09/2019,Standard Processing
442,CA-2019-115756,5/9/2019,11/09/2019,Standard Processing
443,CA-2019-115756,5/9/2019,11/09/2019,Standard Processing
444,CA-2019-115756,5/9/2019,11/09/2019,Standard Processing
445,CA-2019-115756,5/9/2019,11/09/2019,Standard Processing
446,CA-2019-115756,5/9/2019,11/09/2019,Standard Processing
3874,CA-2019-136231,5/9/2019,11/09/2019,Standard Processing
3875,CA-2019-136231,5/9/2019,11/09/2019,Standard Processing
3876,CA-2019-136231,5/9/2019,11/09/2019,Standard Processing
3877,CA-2019-136231,5/9/2019,11/09/2019,Standard Processing
5382,CA-2019-149195,5/9/2019,11/09/2019,Standard Processing
5383,CA-2019-149195,5/9/2019,11/09/2019,Standard Processing
5384,CA-2019-149195,5/9/2019,11/09/2019,Standard Processing
7071,CA-2019-164490,5/9/2019,11/09/2019,Standard Processing
1042,CA-2019-102981,6/9/2019,11/09/2019,Standard Processing
1043,CA-2019-102981,6/9/2019,11/09/2019,Standard Processing
6077,CA-2019-151561,1/9/2019,11/09/2019,Standard Processing
6078,CA-2019-151561,1/9/2019,11/09/2019,Standard Processing
6079,CA-2019-151561,1/9/2019,11/09/2019,Standard Processing
6080,CA-2019-151561,1/9/2019,11/09/2019,Standard Processing
6763,CA-2019-144764,2/9/2019,11/09/2019,Standard Processing
6764,CA-2019-144764,2/9/2019,11/09/2019,Standard Processing
6765,CA-2019-144764,2/9/2019,11/09/2019,Standard Processing
8179,CA-2019-166429,2/9/2019,11/09/2019,Standard Processing
1382,US-2019-100566,3/9/2019,11/09/2019,Standard Processing
2160,CA-2019-159737,3/9/2019,11/09/2019,Standard Processing
2772,CA-2019-163986,3/9/2019,11/09/2019,Standard Processing
7563,US-2019-104815,3/9/2019,11/09/2019,Standard Processing
8660,CA-2019-153185,3/9/2019,11/09/2019,Standard Processing
3788,CA-2019-169971,4/9/2019,11/09/2019,Standard Processing
3789,CA-2019-169971,4/9/2019,11/09/2019,Standard Processing
5331,CA-2019-123120,4/9/2019,11/09/2019,Standard Processing
5332,CA-2019-123120,4/9/2019,11/09/2019,Standard Processing
5333,CA-2019-123120,4/9/2019,11/09/2019,Standard Processing
6037,CA-2019-131205,4/9/2019,11/09/2019,Standard Processing
6038,CA-2019-131205,4/9/2019,11/09/2019,Standard Processing
6039,CA-2019-131205,4/9/2019,11/09/2019,Standard Processing
6040,CA-2019-131205,4/9/2019,11/09/2019,Standard Processing
8737,CA-2019-168774,4/9/2019,11/09/2019,Standard Processing
9073,CA-2019-142524,4/9/2019,11/09/2019,Standard Processing
9074,CA-2019-142524,4/9/2019,11/09/2019,Standard Processing
9602,CA-2019-117604,4/9/2019,11/09/2019,Standard Processing
1795,CA-2019-140774,5/9/2019,11/09/2019,Standard Processing
3524,CA-2019-137673,5/9/2019,11/09/2019,Standard Processing
3617,CA-2019-154536,5/9/2019,11/09/2019,Standard Processing
4615,CA-2019-144540,5/9/2019,11/09/2019,Standard Processing
4616,CA-2019-144540,5/9/2019,11/09/2019,Standard Processing
6876,US-2019-121013,5/9/2019,11/09/2019,Standard Processing
6877,US-2019-121013,5/9/2019,11/09/2019,Standard Processing
7591,CA-2019-158778,5/9/2019,11/09/2019,Standard Processing
7592,CA-2019-158778,5/9/2019,11/09/2019,Standard Processing
7593,CA-2019-158778,5/9/2019,11/09/2019,Standard Processing
7594,CA-2019-158778,5/9/2019,11/09/2019,Standard Processing
7208,CA-2019-143476,11/9/2019,13/09/2019,Express
7209,CA-2019-143476,11/9/2019,13/09/2019,Express
7210,CA-2019-143476,11/9/2019,13/09/2019,Express
8770,CA-2019-151148,12/9/2019,13/09/2019,Express
8771,CA-2019-151148,12/9/2019,13/09/2019,Express
399,CA-2019-108987,8/9/2019,13/09/2019,Standard Processing
400,CA-2019-108987,8/9/2019,13/09/2019,Standard Processing
401,CA-2019-108987,8/9/2019,13/09/2019,Standard Processing
402,CA-2019-108987,8/9/2019,13/09/2019,Standard Processing
2027,CA-2019-113516,8/9/2019,13/09/2019,Standard Processing
2028,CA-2019-113516,8/9/2019,13/09/2019,Standard Processing
2206,CA-2019-164350,10/9/2019,13/09/2019,Standard Processing
9086,CA-2019-126102,10/9/2019,13/09/2019,Standard Processing
3145,US-2019-148110,5/9/2019,13/09/2019,Standard Processing
5880,CA-2019-133319,5/9/2019,13/09/2019,Standard Processing
6777,US-2019-152373,5/9/2019,13/09/2019,Standard Processing
7522,CA-2019-162383,5/9/2019,13/09/2019,Standard Processing
7523,CA-2019-162383,5/9/2019,13/09/2019,Standard Processing
7524,CA-2019-162383,5/9/2019,13/09/2019,Standard Processing
99,CA-2019-149223,6/9/2019,13/09/2019,Standard Processing
2686,CA-2019-133123,6/9/2019,13/09/2019,Standard Processing
2687,CA-2019-133123,6/9/2019,13/09/2019,Standard Processing
5352,CA-2019-123932,6/9/2019,13/09/2019,Standard Processing
5353,CA-2019-123932,6/9/2019,13/09/2019,Standard Processing
5414,CA-2019-153157,11/9/2019,16/09/2019,Express
2995,CA-2019-112893,9/9/2019,16/09/2019,Standard Processing
613,CA-2019-121223,11/9/2019,16/09/2019,Standard Processing
614,CA-2019-121223,11/9/2019,16/09/2019,Standard Processing
4393,CA-2019-108868,8/9/2019,16/09/2019,Standard Processing
4394,CA-2019-108868,8/9/2019,16/09/2019,Standard Processing
5083,CA-2019-155138,8/9/2019,16/09/2019,Standard Processing
5084,CA-2019-155138,8/9/2019,16/09/2019,Standard Processing
8892,CA-2019-162159,16/9/2019,18/09/2019,Express
3568,CA-2019-137176,9/9/2019,18/09/2019,Standard Processing
1619,US-2019-118780,10/9/2019,18/09/2019,Standard Processing
1620,US-2019-118780,10/9/2019,18/09/2019,Standard Processing
2494,CA-2019-146206,10/9/2019,18/09/2019,Standard Processing
2495,CA-2019-146206,10/9/2019,18/09/2019,Standard Processing
310,CA-2019-142902,12/9/2019,18/09/2019,Standard Processing
311,CA-2019-142902,12/9/2019,18/09/2019,Standard Processing
312,CA-2019-142902,12/9/2019,18/09/2019,Standard Processing
313,CA-2019-142902,12/9/2019,18/09/2019,Standard Processing
2544,US-2019-114174,8/9/2019,18/09/2019,Standard Processing
2545,US-2019-114174,8/9/2019,18/09/2019,Standard Processing
2591,US-2019-115455,8/9/2019,18/09/2019,Standard Processing
2592,US-2019-115455,8/9/2019,18/09/2019,Standard Processing
7401,CA-2019-110009,8/9/2019,18/09/2019,Standard Processing
7402,CA-2019-110009,8/9/2019,18/09/2019,Standard Processing
7464,CA-2019-103709,8/9/2019,18/09/2019,Standard Processing
7465,CA-2019-103709,8/9/2019,18/09/2019,Standard Processing
7466,CA-2019-103709,8/9/2019,18/09/2019,Standard Processing
6707,CA-2019-112277,10/9/2019,18/09/2019,Standard Processing
8615,CA-2019-165918,10/9/2019,18/09/2019,Standard Processing
8616,CA-2019-165918,10/9/2019,18/09/2019,Standard Processing
8617,CA-2019-165918,10/9/2019,18/09/2019,Standard Processing
8618,CA-2019-165918,10/9/2019,18/09/2019,Standard Processing
251,CA-2019-145625,11/9/2019,18/09/2019,Standard Processing
252,CA-2019-145625,11/9/2019,18/09/2019,Standard Processing
3594,CA-2019-164154,11/9/2019,18/09/2019,Standard Processing
3595,CA-2019-164154,11/9/2019,18/09/2019,Standard Processing
4640,CA-2019-102162,11/9/2019,18/09/2019,Standard Processing
4641,CA-2019-102162,11/9/2019,18/09/2019,Standard Processing
5240,CA-2019-116561,11/9/2019,18/09/2019,Standard Processing
5241,CA-2019-116561,11/9/2019,18/09/2019,Standard Processing
6109,CA-2019-150007,11/9/2019,18/09/2019,Standard Processing
6110,CA-2019-150007,11/9/2019,18/09/2019,Standard Processing
9973,CA-2019-130225,11/9/2019,18/09/2019,Standard Processing
6725,CA-2019-128811,12/9/2019,18/09/2019,Standard Processing
6726,CA-2019-128811,12/9/2019,18/09/2019,Standard Processing
6727,CA-2019-128811,12/9/2019,18/09/2019,Standard Processing
6842,CA-2019-123946,12/9/2019,18/09/2019,Standard Processing
6843,CA-2019-123946,12/9/2019,18/09/2019,Standard Processing
6844,CA-2019-123946,12/9/2019,18/09/2019,Standard Processing
6845,CA-2019-123946,12/9/2019,18/09/2019,Standard Processing
8807,CA-2019-113082,12/9/2019,18/09/2019,Standard Processing
3542,CA-2019-157511,18/9/2019,20/09/2019,Express
3543,CA-2019-157511,18/9/2019,20/09/2019,Express
3544,CA-2019-157511,18/9/2019,20/09/2019,Express
658,US-2019-156097,19/9/2019,20/09/2019,Express
659,US-2019-156097,19/9/2019,20/09/2019,Express
7253,CA-2019-152457,12/9/2019,20/09/2019,Standard Processing
7380,CA-2019-105732,13/9/2019,20/09/2019,Standard Processing
7381,CA-2019-105732,13/9/2019,20/09/2019,Standard Processing
7382,CA-2019-105732,13/9/2019,20/09/2019,Standard Processing
7383,CA-2019-105732,13/9/2019,20/09/2019,Standard Processing
7384,CA-2019-105732,13/9/2019,20/09/2019,Standard Processing
7385,CA-2019-105732,13/9/2019,20/09/2019,Standard Processing
7386,CA-2019-105732,13/9/2019,20/09/2019,Standard Processing
7387,CA-2019-105732,13/9/2019,20/09/2019,Standard Processing
7388,CA-2019-105732,13/9/2019,20/09/2019,Standard Processing
7389,CA-2019-105732,13/9/2019,20/09/2019,Standard Processing
2021,CA-2019-168354,19/9/2019,23/09/2019,Express
2022,CA-2019-168354,19/9/2019,23/09/2019,Express
2023,CA-2019-168354,19/9/2019,23/09/2019,Express
2024,CA-2019-168354,19/9/2019,23/09/2019,Express
4582,CA-2019-120250,19/9/2019,23/09/2019,Express
7166,CA-2019-158610,19/9/2019,23/09/2019,Express
9090,CA-2019-131093,17/9/2019,23/09/2019,Standard Processing
2554,CA-2019-155439,14/9/2019,23/09/2019,Standard Processing
9781,CA-2019-153178,14/9/2019,23/09/2019,Standard Processing
9782,CA-2019-153178,14/9/2019,23/09/2019,Standard Processing
817,CA-2019-149370,15/9/2019,23/09/2019,Standard Processing
5397,US-2019-147340,24/9/2019,25/09/2019,Express
2881,CA-2019-102932,19/9/2019,25/09/2019,Standard Processing
2882,CA-2019-102932,19/9/2019,25/09/2019,Standard Processing
4770,US-2019-114888,19/9/2019,25/09/2019,Standard Processing
4771,US-2019-114888,19/9/2019,25/09/2019,Standard Processing
925,CA-2019-149797,15/9/2019,25/09/2019,Standard Processing
4517,US-2019-128678,15/9/2019,25/09/2019,Standard Processing
4518,US-2019-128678,15/9/2019,25/09/2019,Standard Processing
8783,CA-2019-116911,15/9/2019,25/09/2019,Standard Processing
8784,CA-2019-116911,15/9/2019,25/09/2019,Standard Processing
9427,CA-2019-160479,15/9/2019,25/09/2019,Standard Processing
6999,US-2019-134369,16/9/2019,25/09/2019,Standard Processing
7271,CA-2019-123337,16/9/2019,25/09/2019,Standard Processing
7272,CA-2019-123337,16/9/2019,25/09/2019,Standard Processing
90,CA-2019-109806,17/9/2019,25/09/2019,Standard Processing
91,CA-2019-109806,17/9/2019,25/09/2019,Standard Processing
92,CA-2019-109806,17/9/2019,25/09/2019,Standard Processing
1508,CA-2019-134208,17/9/2019,25/09/2019,Standard Processing
2256,CA-2019-164091,17/9/2019,25/09/2019,Standard Processing
2257,CA-2019-164091,17/9/2019,25/09/2019,Standard Processing
3249,CA-2019-159730,17/9/2019,25/09/2019,Standard Processing
3250,CA-2019-159730,17/9/2019,25/09/2019,Standard Processing
3311,CA-2019-111416,17/9/2019,25/09/2019,Standard Processing
3720,CA-2019-105900,17/9/2019,25/09/2019,Standard Processing
9028,US-2019-152415,17/9/2019,25/09/2019,Standard Processing
9029,US-2019-152415,17/9/2019,25/09/2019,Standard Processing
9449,US-2019-148957,17/9/2019,25/09/2019,Standard Processing
71,CA-2019-106075,18/9/2019,25/09/2019,Standard Processing
756,CA-2019-140928,18/9/2019,25/09/2019,Standard Processing
2014,CA-2019-145905,18/9/2019,25/09/2019,Standard Processing
2015,CA-2019-145905,18/9/2019,25/09/2019,Standard Processing
2016,CA-2019-145905,18/9/2019,25/09/2019,Standard Processing
4664,CA-2019-111409,18/9/2019,25/09/2019,Standard Processing
5881,CA-2019-133935,18/9/2019,25/09/2019,Standard Processing
5882,CA-2019-133935,18/9/2019,25/09/2019,Standard Processing
5883,CA-2019-133935,18/9/2019,25/09/2019,Standard Processing
9613,CA-2019-110086,18/9/2019,25/09/2019,Standard Processing
2118,CA-2019-130267,19/9/2019,25/09/2019,Standard Processing
3718,CA-2019-142370,19/9/2019,25/09/2019,Standard Processing
3719,CA-2019-142370,19/9/2019,25/09/2019,Standard Processing
8468,CA-2019-168557,19/9/2019,25/09/2019,Standard Processing
